bbcid,system,summary,is_factual,worker_id
32143053,BERTS2S,a 19-year-old man has been arrested in connection with the fatal shooting of an 18-year-old student in the southern indian state of,no,wid_2
40267739,BERTS2S,"businesses and businesses on the isle of wight are to be allowed to free up the new chain ferry, the council has said.",no,wid_0
40267739,BERTS2S,"businesses and businesses on the isle of wight are to be allowed to free up the new chain ferry, the council has said.",yes,wid_1
40267739,BERTS2S,"businesses and businesses on the isle of wight are to be allowed to free up the new chain ferry, the council has said.",no,wid_2
35360960,BERTS2S,"the family of a man killed in a crash on the m1 on the m1 have called on the driver's family to "" get on the road """,no,wid_0
35360960,BERTS2S,"the family of a man killed in a crash on the m1 on the m1 have called on the driver's family to "" get on the road """,no,wid_1
35360960,BERTS2S,"the family of a man killed in a crash on the m1 on the m1 have called on the driver's family to "" get on the road """,no,wid_2
37207414,BERTS2S,great britain's men lost their opening eurobasket finals warm-up warm-up match against the netherlands in amsterdam.,no,wid_0
37207414,BERTS2S,great britain's men lost their opening eurobasket finals warm-up warm-up match against the netherlands in amsterdam.,no,wid_1
37207414,BERTS2S,great britain's men lost their opening eurobasket finals warm-up warm-up match against the netherlands in amsterdam.,no,wid_2
35345872,BERTS2S,"google has lifted a ban on google's search service in pakistan, which has been blocked by the country's government.",no,wid_0
35345872,BERTS2S,"google has lifted a ban on google's search service in pakistan, which has been blocked by the country's government.",no,wid_1
35345872,BERTS2S,"google has lifted a ban on google's search service in pakistan, which has been blocked by the country's government.",no,wid_2
39600124,BERTS2S,a newspaper in the russian republic of chechnya has passed a resolution to condemn the publication of a report by chechnya's state news agency,no,wid_0
39600124,BERTS2S,a newspaper in the russian republic of chechnya has passed a resolution to condemn the publication of a report by chechnya's state news agency,no,wid_1
39600124,BERTS2S,a newspaper in the russian republic of chechnya has passed a resolution to condemn the publication of a report by chechnya's state news agency,no,wid_2
35422587,BERTS2S,how much money will you spend on listening to your mobile phone?,no,wid_0
35422587,BERTS2S,how much money will you spend on listening to your mobile phone?,no,wid_1
35422587,BERTS2S,how much money will you spend on listening to your mobile phone?,no,wid_2
38260939,BERTS2S,badminton has lost its uk sport funding for the 2020 olympics and paralympics after uk sport withdrew its funding.,no,wid_0
38260939,BERTS2S,badminton has lost its uk sport funding for the 2020 olympics and paralympics after uk sport withdrew its funding.,no,wid_1
38260939,BERTS2S,badminton has lost its uk sport funding for the 2020 olympics and paralympics after uk sport withdrew its funding.,no,wid_2
30938477,BERTS2S,"a hospital's a & e department in wrexham had to cope with "" unprecedented levels of pressure "", inspectors have said.",no,wid_0
30938477,BERTS2S,"a hospital's a & e department in wrexham had to cope with "" unprecedented levels of pressure "", inspectors have said.",no,wid_1
30938477,BERTS2S,"a hospital's a & e department in wrexham had to cope with "" unprecedented levels of pressure "", inspectors have said.",no,wid_2
18944949,BERTS2S,ferrari's fernando alonso won a thrilling hungarian grand prix to beat ferrari's jenson button to win the hungarian grand prix.,no,wid_0
18944949,BERTS2S,ferrari's fernando alonso won a thrilling hungarian grand prix to beat ferrari's jenson button to win the hungarian grand prix.,no,wid_1
18944949,BERTS2S,ferrari's fernando alonso won a thrilling hungarian grand prix to beat ferrari's jenson button to win the hungarian grand prix.,no,wid_2
32194983,BERTS2S,voters in scotland have voted in favour of more devolution.,no,wid_0
32194983,BERTS2S,voters in scotland have voted in favour of more devolution.,no,wid_1
32194983,BERTS2S,voters in scotland have voted in favour of more devolution.,no,wid_2
37405757,BERTS2S,hollywood actress mark stone has won the award for best actress in a film for emma stone's la la land.,no,wid_0
37405757,BERTS2S,hollywood actress mark stone has won the award for best actress in a film for emma stone's la la land.,no,wid_1
37405757,BERTS2S,hollywood actress mark stone has won the award for best actress in a film for emma stone's la la land.,no,wid_2
35998182,BERTS2S,denmark's health service has come under intense criticism for its decision to change the way cancer is treated in denmark.,no,wid_0
35998182,BERTS2S,denmark's health service has come under intense criticism for its decision to change the way cancer is treated in denmark.,no,wid_1
35998182,BERTS2S,denmark's health service has come under intense criticism for its decision to change the way cancer is treated in denmark.,no,wid_2
34802406,BERTS2S,"young people in scotland are more likely than their peers to commit violent crimes, according to new research.",no,wid_0
34802406,BERTS2S,"young people in scotland are more likely than their peers to commit violent crimes, according to new research.",no,wid_1
34802406,BERTS2S,"young people in scotland are more likely than their peers to commit violent crimes, according to new research.",no,wid_2
37791582,BERTS2S,students at swansea university have been moved from the site following a controlled explosion.,yes,wid_0
37791582,BERTS2S,students at swansea university have been moved from the site following a controlled explosion.,yes,wid_1
37791582,BERTS2S,students at swansea university have been moved from the site following a controlled explosion.,yes,wid_2
39933716,BERTS2S,dutch airline klm has announced new flights between inverness and amsterdam this summer.,no,wid_0
39933716,BERTS2S,dutch airline klm has announced new flights between inverness and amsterdam this summer.,no,wid_1
39933716,BERTS2S,dutch airline klm has announced new flights between inverness and amsterdam this summer.,no,wid_2
38847045,BERTS2S,a new railway station is to be built on a former railway station site in south lancashire.,no,wid_0
38847045,BERTS2S,a new railway station is to be built on a former railway station site in south lancashire.,no,wid_1
38847045,BERTS2S,a new railway station is to be built on a former railway station site in south lancashire.,no,wid_2
40415021,BERTS2S,"a council has said it is "" devastated "" after one of its tower blocks failed fire safety tests.",no,wid_0
40415021,BERTS2S,"a council has said it is "" devastated "" after one of its tower blocks failed fire safety tests.",no,wid_1
40415021,BERTS2S,"a council has said it is "" devastated "" after one of its tower blocks failed fire safety tests.",no,wid_2
35933239,BERTS2S,the fbi has said it will help the san bernardino killer to access iphones used by the san bernardino victims.,no,wid_0
35933239,BERTS2S,the fbi has said it will help the san bernardino killer to access iphones used by the san bernardino victims.,no,wid_1
35933239,BERTS2S,the fbi has said it will help the san bernardino killer to access iphones used by the san bernardino victims.,no,wid_2
39186557,BERTS2S,double olympic taekwondo champion luke williams has become the first person to take part in a professional taekwondo programme in great britain.,no,wid_0
39186557,BERTS2S,double olympic taekwondo champion luke williams has become the first person to take part in a professional taekwondo programme in great britain.,no,wid_1
39186557,BERTS2S,double olympic taekwondo champion luke williams has become the first person to take part in a professional taekwondo programme in great britain.,no,wid_2
35761017,BERTS2S,the international monetary fund ( imf ) has warned that the global economy may be at risk of falling global growth.,yes,wid_0
35761017,BERTS2S,the international monetary fund ( imf ) has warned that the global economy may be at risk of falling global growth.,yes,wid_1
35761017,BERTS2S,the international monetary fund ( imf ) has warned that the global economy may be at risk of falling global growth.,yes,wid_2
35970356,BERTS2S,castleford tigers have signed warrington wolves half-back jordan taylor on loan until the end of the season.,no,wid_0
35970356,BERTS2S,castleford tigers have signed warrington wolves half-back jordan taylor on loan until the end of the season.,no,wid_1
35970356,BERTS2S,castleford tigers have signed warrington wolves half-back jordan taylor on loan until the end of the season.,no,wid_2
37576755,BERTS2S,virtual reality ( vr ) is often used to understand people who have autism.,no,wid_0
37576755,BERTS2S,virtual reality ( vr ) is often used to understand people who have autism.,no,wid_1
37576755,BERTS2S,virtual reality ( vr ) is often used to understand people who have autism.,no,wid_2
36249926,BERTS2S,the former chief executive of barnet council has resigned after a series of false polling results in the local elections.,no,wid_0
